customer_id,name,email,signup_date,country,segment_id,segment_name,rfm_recency,rfm_frequency,rfm_monetary,total_touchpoints,avg_sentiment,churn_probability,lifetime_value
CUST-04050,Dr. Benjamin Reed,choidenise@example.com,2023-12-30,UK,4,New Customers,4,1,408.6,8,0.409,0.213,522.57
CUST-04051,John Anderson,cathysmith@example.com,2024-12-16,US,1,Loyal Customers,52,5,874.27,16,-0.099,0.066,3841.92
CUST-04052,Sean Johnson,millerchelsea@example.com,2024-07-17,JP,2,At Risk,128,8,719.02,28,-0.22,0.3,5656.4
CUST-04053,April Campbell,robertking@example.net,2023-11-24,ID,0,Champions,9,14,1909.37,38,0.411,0.0,28635.76
CUST-04054,Deborah Richards,millermichelle@example.net,2024-11-27,SG,2,At Risk,121,3,442.21,16,-0.11,0.516,1064.08
CUST-04055,Timothy Waters,margaret90@example.com,2025-11-27,BR,1,Loyal Customers,24,11,1429.24,16,0.777,0.153,16996.59
CUST-04056,Miss Laura Davis,qwalker@example.org,2024-11-08,US,1,Loyal Customers,15,9,1237.98,11,0.259,0.0,14992.71
CUST-04057,Todd James,paulwhite@example.org,2025-09-19,AU,3,Hibernating,362,3,51.81,32,-0.739,0.618,226.08
CUST-04058,Bailey Owen,stephenreynolds@example.org,2026-02-06,US,2,At Risk,136,4,528.22,18,-0.322,0.437,1764.08
CUST-04059,Jack Lindsey,rpollard@example.com,2025-11-14,US,3,Hibernating,295,1,182.12,30,-0.554,0.747,167.41
CUST-04060,Mrs. Sarah Brewer,robyn79@example.org,2023-11-25,US,2,At Risk,95,6,317.5,7,-0.158,0.451,2239.39
CUST-04061,Katherine Smith,maldonadokyle@example.net,2023-08-22,JP,2,At Risk,134,6,1030.2,32,0.185,0.356,6393.01
CUST-04062,Julie Porter,jessicahorn@example.org,2025-09-22,DE,2,At Risk,138,8,1216.58,43,0.005,0.449,9503.25
CUST-04063,Gerald Romero,cwebster@example.net,2024-09-09,UK,3,Hibernating,348,2,182.86,40,-0.383,0.791,307.14
CUST-04064,Kara David,edowns@example.net,2024-06-24,US,1,Loyal Customers,18,5,1082.6,36,0.72,0.044,7565.03
CUST-04065,Tiffany Moon,fhill@example.org,2023-12-13,US,3,Hibernating,226,2,164.7,41,-0.346,0.742,386.77
CUST-04066,Chris Foster,zbarrett@example.com,2025-10-05,US,1,Loyal Customers,10,10,338.55,45,0.432,0.167,4732.62
CUST-04067,Shane Baker,april66@example.net,2024-05-02,US,4,New Customers,11,2,434.94,28,0.37,0.347,817.76
CUST-04068,Mackenzie Compton,baileymeagan@example.net,2024-03-31,UK,0,Champions,20,15,4914.81,24,0.317,0.04,82129.57
CUST-04069,Jeremy King,deborah24@example.org,2024-10-13,SG,1,Loyal Customers,58,10,386.04,40,0.273,0.168,4197.66
CUST-04070,Jon Burke,hansenjoshua@example.net,2025-06-18,SG,2,At Risk,131,7,245.89,15,-0.504,0.478,2010.21
CUST-04071,Emily Perez,marvin03@example.com,2024-09-19,SG,3,Hibernating,271,3,182.61,27,-0.458,0.661,641.66
CUST-04072,Sean Johnson,xwarren@example.org,2025-06-30,AU,4,New Customers,2,1,388.9,2,-0.062,0.163,447.12
CUST-04073,Nicholas Watson,lcarpenter@example.net,2025-10-25,AU,2,At Risk,123,5,404.51,12,0.171,0.448,1780.74
CUST-04074,Jason James,hortonjoshua@example.org,2025-04-02,US,1,Loyal Customers,54,7,958.87,17,0.657,0.253,5730.9
CUST-04075,Daniel Ponce,christopher06@example.org,2023-12-26,US,3,Hibernating,254,2,94.97,4,-0.234,0.675,193.23
CUST-04076,Michelle Roberson,dale26@example.com,2025-06-06,US,3,Hibernating,134,1,153.34,24,-0.183,0.676,203.15
CUST-04077,Joseph Welch,sharris@example.com,2025-03-21,AU,2,At Risk,102,7,453.63,17,-0.226,0.328,4052.01
CUST-04078,Jeffery Holt,vshields@example.org,2024-04-14,JP,4,New Customers,18,1,101.98,48,0.532,0.169,97.13
CUST-04079,Scott Taylor,ygonzalez@example.net,2025-11-13,JP,3,Hibernating,157,2,237.61,8,-0.254,0.637,525.86
CUST-04080,Brian Wheeler,ericksonkatherine@example.com,2023-07-13,JP,1,Loyal Customers,48,6,780.81,6,0.609,0.059,5811.78
CUST-04081,Brandon White,egraham@example.net,2023-09-14,JP,3,Hibernating,351,2,252.98,13,-0.335,0.79,725.15
CUST-04082,Linda Wilson,tiffany49@example.com,2025-04-04,UK,1,Loyal Customers,55,6,1472.0,4,0.698,0.118,7816.85
CUST-04083,Julie Holmes,michellejohnson@example.org,2024-05-09,UK,2,At Risk,89,7,957.62,8,-0.542,0.689,9232.98
CUST-04084,Steve West,joseph78@example.net,2024-02-16,US,3,Hibernating,262,2,109.13,26,0.136,0.778,207.86
CUST-04085,Allison Stokes,elizabeth26@example.org,2024-01-09,DE,0,Champions,8,8,4526.4,40,0.512,0.041,39106.65
CUST-04086,Alyssa Powell,wcook@example.com,2023-06-28,SG,3,Hibernating,206,3,32.92,46,-0.436,0.821,124.75
CUST-04087,Mr. Thomas Weaver,pughcarol@example.org,2024-12-06,SG,2,At Risk,134,7,777.5,48,-0.034,0.387,4476.33
CUST-04088,Shari Hudson,jacobmurray@example.com,2025-10-11,ID,4,New Customers,20,1,360.23,42,0.182,0.29,483.96
CUST-04089,Kelly Evans,gravestammy@example.org,2025-05-08,ID,1,Loyal Customers,51,5,953.37,6,0.9,0.242,6741.0
CUST-04090,Jonathan Smith,burnscarl@example.org,2025-11-26,UK,1,Loyal Customers,49,11,545.8,3,0.689,0.1,6812.83
CUST-04091,Jennifer Davidson,tannerlori@example.com,2023-05-29,BR,1,Loyal Customers,40,7,1471.9,47,-0.31,0.144,14877.11
CUST-04092,Vincent Rose DDS,scott48@example.org,2023-04-12,DE,1,Loyal Customers,51,6,1363.41,19,0.5,0.131,7082.97
CUST-04093,Joseph Mack,vlewis@example.net,2024-06-11,DE,3,Hibernating,345,3,84.27,28,-0.287,0.614,321.47
CUST-04094,Adrienne Carter,christine72@example.net,2023-06-24,UK,1,Loyal Customers,56,7,980.98,2,0.639,0.171,5946.02
CUST-04095,Chelsea Camacho,latoyahartman@example.com,2024-04-11,US,2,At Risk,143,5,541.76,50,0.071,0.526,4010.15
CUST-04096,Angela Vasquez,julie84@example.com,2024-05-15,AU,4,New Customers,9,1,344.62,12,0.451,0.167,442.9
CUST-04097,Krista Hopkins,wendy93@example.org,2024-01-31,SG,1,Loyal Customers,58,9,213.18,30,0.482,0.127,2087.36
CUST-04098,Valerie Johnson DDS,ryan52@example.com,2025-11-13,DE,3,Hibernating,360,1,53.04,29,-0.273,0.8,66.84
CUST-04099,Amy Paul,jamiebarr@example.org,2023-10-15,DE,4,New Customers,14,2,33.79,20,0.461,0.366,58.94
CUST-04100,Linda Dean,bgonzalez@example.net,2023-12-08,AU,2,At Risk,84,7,877.85,14,0.452,0.456,6926.71
CUST-04101,Heather Brandt,joseph03@example.org,2025-02-07,UK,1,Loyal Customers,50,6,740.15,7,-0.459,0.219,5680.2
CUST-04102,Leslie Pratt,linda02@example.net,2025-03-15,US,3,Hibernating,250,1,127.95,6,-0.435,0.656,104.79
CUST-04103,Christopher Wilson,jason85@example.org,2023-04-30,US,1,Loyal Customers,34,9,1309.71,38,0.4,0.084,14328.07
CUST-04104,Curtis Beck,hollychang@example.net,2024-11-13,UK,1,Loyal Customers,50,6,635.35,26,0.653,0.0,4204.55
CUST-04105,Beth Kerr,allison10@example.net,2024-03-29,US,3,Hibernating,228,3,68.52,24,-0.569,0.747,198.08
CUST-04106,Amy Yu,alyssa73@example.net,2024-10-04,JP,2,At Risk,71,7,487.57,42,0.056,0.501,4695.95
CUST-04107,Roger Greene,brendafox@example.net,2023-11-15,JP,3,Hibernating,169,3,209.51,16,-0.497,0.642,847.52
CUST-04108,Mitchell Little,joel15@example.org,2025-07-06,UK,1,Loyal Customers,27,6,729.3,45,0.373,0.139,4044.87
CUST-04109,Charles Gregory,samuelhill@example.org,2025-09-23,DE,3,Hibernating,189,2,73.57,45,0.071,0.556,171.0
CUST-04110,Tyler Gordon,monicadiaz@example.com,2026-02-23,ID,3,Hibernating,363,1,92.06,8,-0.355,0.613,134.16
CUST-04111,Joseph Fox,rogersmatthew@example.org,2024-04-08,US,3,Hibernating,217,2,272.71,4,-0.713,0.797,630.18
CUST-04112,Jose Andrews,megan48@example.com,2024-11-18,US,3,Hibernating,212,2,69.2,37,-0.164,0.756,127.83
CUST-04113,Robert Smith,william49@example.net,2023-09-21,UK,4,New Customers,5,2,191.46,15,0.53,0.162,397.48
CUST-04114,Sarah Mclaughlin,destinyroberts@example.net,2024-06-20,DE,3,Hibernating,267,2,65.66,37,-0.408,0.895,163.3
CUST-04115,Thomas Johnson,xlarson@example.com,2024-09-24,JP,4,New Customers,20,2,316.13,32,0.238,0.259,879.14
CUST-04116,Rebecca Villa,michelle88@example.org,2023-07-01,SG,4,New Customers,8,2,409.13,29,0.302,0.052,816.92
CUST-04117,Michelle Beck,vgonzales@example.com,2025-02-18,ID,1,Loyal Customers,48,5,1711.11,23,-0.011,0.074,7112.75
CUST-04118,Jodi Crawford,knelson@example.org,2024-10-21,US,2,At Risk,130,7,421.9,39,0.164,0.513,4012.7
CUST-04119,Michael Martinez,shernandez@example.net,2025-09-23,ID,1,Loyal Customers,18,12,1115.59,19,0.729,0.041,19949.01
CUST-04120,Danielle Carlson,smithbryan@example.com,2024-08-22,UK,3,Hibernating,276,3,132.55,29,0.104,0.643,437.73
CUST-04121,Lindsay Mitchell,ashley67@example.com,2023-09-06,US,3,Hibernating,276,3,92.3,46,-0.247,0.719,242.16
CUST-04122,Casey Byrd,kristin71@example.org,2024-08-20,JP,3,Hibernating,338,3,26.23,29,-0.343,0.827,95.13
CUST-04123,Daniel Valenzuela,kimberlyjordan@example.com,2025-11-20,US,0,Champions,9,17,2481.42,3,0.524,0.0,62194.68
CUST-04124,Alisha Turner,rhondaodom@example.com,2023-11-11,BR,1,Loyal Customers,43,8,1633.01,30,0.505,0.088,11389.79
CUST-04125,Jennifer Gonzalez,mcmahonlisa@example.org,2025-11-25,UK,2,At Risk,105,6,733.38,43,0.744,0.504,4563.51
CUST-04126,Brian Escobar,brownjustin@example.com,2024-08-30,AU,2,At Risk,124,6,1423.97,26,-0.202,0.366,9773.93
CUST-04127,Rachel Gomez,pam56@example.org,2023-10-04,AU,1,Loyal Customers,46,6,567.94,25,0.03,0.038,4182.84
CUST-04128,Justin Booker,jamesbauer@example.net,2025-04-16,US,3,Hibernating,231,3,164.79,19,-0.271,0.834,507.69
CUST-04129,Shannon Perry,castrokimberly@example.com,2023-04-08,AU,4,New Customers,11,2,222.01,16,0.58,0.218,505.8
CUST-04130,Robert Carpenter,shawkatherine@example.org,2024-06-25,DE,1,Loyal Customers,18,8,1822.23,29,0.419,0.142,12398.03
CUST-04131,John Wood,erin85@example.org,2023-08-19,UK,3,Hibernating,257,3,66.99,30,-0.43,0.857,178.27
CUST-04132,Lauren Aguilar,peterreyes@example.org,2025-11-08,JP,4,New Customers,5,2,56.18,17,0.253,0.193,132.27
CUST-04133,Dana Jones,kjohnson@example.net,2025-05-21,DE,4,New Customers,16,2,379.95,21,-0.254,0.184,881.42
CUST-04134,Maria Johnson,johnsonnathan@example.net,2024-01-26,US,3,Hibernating,281,2,232.97,43,-0.091,0.635,466.53
CUST-04135,Anna Wood,glenmartin@example.com,2023-06-10,JP,1,Loyal Customers,57,10,1747.01,44,0.312,0.183,18688.71
CUST-04136,Michael Parks,jasmineshepard@example.com,2024-04-07,JP,1,Loyal Customers,32,7,234.1,3,0.131,0.205,2193.97
CUST-04137,Mr. Theodore Wade PhD,pstone@example.org,2025-08-12,UK,4,New Customers,5,2,288.16,23,0.167,0.169,494.97
CUST-04138,Christine Phillips,wstone@example.com,2025-02-27,US,3,Hibernating,286,1,20.43,34,-0.581,0.75,28.64
CUST-04139,David Macias,jocelynstephens@example.com,2025-05-31,ID,1,Loyal Customers,55,11,1027.4,50,1.0,0.183,12797.63
CUST-04140,Charlene Lopez,egraham@example.com,2023-11-13,US,4,New Customers,13,2,225.03,14,0.084,0.291,595.5
CUST-04141,Jennifer Hill,scottdeborah@example.org,2026-02-21,SG,1,Loyal Customers,29,8,580.31,27,0.421,0.23,5367.03
CUST-04142,Pamela Greene,crussell@example.net,2026-01-01,US,3,Hibernating,311,3,221.24,36,-0.098,0.485,564.4
CUST-04143,Brandon Steele,twallace@example.com,2025-10-28,AU,4,New Customers,7,1,204.27,7,0.049,0.276,231.59
CUST-04144,Emily Fox,torresstephanie@example.com,2025-10-29,US,3,Hibernating,350,1,145.58,9,-0.262,0.638,206.74
CUST-04145,Ricky Jensen,john55@example.com,2024-12-12,UK,1,Loyal Customers,32,11,1030.79,45,0.342,0.0,12352.75
CUST-04146,Charles Gilbert,davidcourtney@example.net,2023-04-13,UK,1,Loyal Customers,25,10,1000.09,4,0.478,0.297,11567.12
CUST-04147,Teresa Trujillo,kathy96@example.com,2025-01-04,US,4,New Customers,18,2,412.45,33,0.501,0.375,1217.83
CUST-04148,Rhonda Brown,stanleyamanda@example.org,2025-09-07,AU,4,New Customers,20,2,351.55,20,0.521,0.282,975.56
CUST-04149,Brianna Ortega,josephcastro@example.org,2024-01-09,US,3,Hibernating,155,3,119.16,49,0.194,0.75,401.02
CUST-04150,Courtney Clark,xmann@example.com,2023-06-17,ID,1,Loyal Customers,11,7,1057.16,37,0.453,0.203,8382.29
CUST-04151,Miss Amy Robertson,tgillespie@example.net,2024-08-15,JP,0,Champions,28,10,601.37,28,1.0,0.012,6777.87
CUST-04152,David Hebert DDS,breanna57@example.net,2024-12-06,US,0,Champions,20,15,2078.3,6,0.52,0.061,31859.19
CUST-04153,Mary Gibbs,margaret78@example.com,2025-08-15,US,2,At Risk,86,8,1198.89,39,0.108,0.514,8063.56
CUST-04154,Amy Gomez,atkinsondavid@example.com,2025-12-10,US,0,Champions,23,8,3069.39,4,0.344,0.203,33331.52
CUST-04155,Marissa Green,shelia43@example.com,2024-03-09,US,2,At Risk,105,8,833.42,20,-0.26,0.429,8705.21
CUST-04156,Andrew Jenkins,suzanne53@example.com,2024-04-23,UK,1,Loyal Customers,43,9,1378.45,17,0.274,0.336,12894.47
CUST-04157,Antonio Hernandez,dramos@example.net,2023-08-28,UK,1,Loyal Customers,22,6,1894.68,4,0.561,0.052,14118.11
CUST-04158,Breanna Wright,welchchristopher@example.net,2024-09-16,US,4,New Customers,1,1,152.31,38,0.516,0.262,200.41
CUST-04159,Mary Ballard,gbrooks@example.org,2024-03-08,SG,0,Champions,24,11,4167.2,50,0.653,0.117,58031.16
CUST-04160,Samuel Flores,garrettvanessa@example.org,2024-01-09,DE,3,Hibernating,139,1,188.0,34,-0.506,0.681,225.11
CUST-04161,Kathryn Hickman,njenkins@example.org,2025-04-26,US,3,Hibernating,333,2,298.21,8,-0.803,0.614,762.22
CUST-04162,Melissa Williams,david38@example.org,2023-03-29,US,1,Loyal Customers,23,11,1617.6,29,0.952,0.251,15187.74
CUST-04163,Thomas Manning,doyletravis@example.org,2024-10-11,US,3,Hibernating,240,2,139.01,43,-0.284,0.853,371.12
CUST-04164,Larry Rice,stephen49@example.com,2024-10-09,DE,2,At Risk,122,8,150.08,48,-0.14,0.431,1450.96
CUST-04165,Alisha Boone,lsmith@example.com,2025-11-08,US,2,At Risk,143,6,889.21,41,-0.086,0.44,4327.3
CUST-04166,Anna Wilson,jason83@example.org,2024-07-23,BR,2,At Risk,77,5,695.56,39,-0.154,0.541,3694.99
CUST-04167,Abigail Webb,david06@example.org,2023-04-12,US,2,At Risk,139,3,522.91,16,-0.062,0.507,2014.5
CUST-04168,Brittany Preston,danielpierce@example.com,2024-06-15,ID,0,Champions,6,17,3669.67,20,0.958,0.081,87260.53
CUST-04169,Timothy Morrow,campbellsergio@example.org,2023-06-02,UK,1,Loyal Customers,40,7,1321.66,11,0.257,0.012,7835.75
CUST-04170,Bradley Martinez,john12@example.com,2025-01-15,ID,0,Champions,3,11,4440.52,26,0.737,0.036,40178.64
CUST-04171,James Williams,jamesmiller@example.com,2024-09-29,SG,2,At Risk,117,4,437.84,7,-0.078,0.449,1711.66
CUST-04172,Alex Farmer,shawn55@example.org,2025-01-08,ID,3,Hibernating,248,2,66.94,21,0.346,0.614,184.66
CUST-04173,Charles Brown,richardsnow@example.net,2023-06-24,US,0,Champions,11,17,1681.05,49,0.203,0.077,40341.43
CUST-04174,Nathaniel Rodriguez,smallmichael@example.net,2026-02-23,ID,1,Loyal Customers,56,7,1609.56,16,0.406,0.145,15625.1
CUST-04175,Krista Williams,floressummer@example.org,2023-12-28,BR,4,New Customers,18,2,224.4,33,0.446,0.303,509.54
CUST-04176,Joseph Atkinson,mkane@example.org,2023-12-31,US,0,Champions,3,11,4634.03,45,0.323,0.005,47484.06
CUST-04177,Holly Flynn,kathleenellison@example.org,2025-11-29,JP,1,Loyal Customers,42,9,552.07,28,0.607,0.182,6661.5
CUST-04178,Denise Campbell,tanya65@example.com,2023-06-22,SG,2,At Risk,70,5,433.55,35,0.448,0.526,2911.45
CUST-04179,Lauren Lopez,mccarthyjeremy@example.org,2024-05-21,SG,2,At Risk,81,8,310.55,22,-0.114,0.379,2585.29
CUST-04180,Michael Gutierrez,courtney51@example.net,2023-05-04,ID,3,Hibernating,278,1,246.48,47,-0.441,0.673,350.08
CUST-04181,Andrew Jones,morriskevin@example.net,2023-05-16,SG,3,Hibernating,139,1,291.92,26,-0.136,0.741,301.03
CUST-04182,Annette Lawson,justinhampton@example.net,2024-04-14,UK,3,Hibernating,334,1,125.5,41,-0.631,0.685,116.02
CUST-04183,Jason Gallagher,stewartjeanne@example.com,2024-07-09,ID,2,At Risk,72,7,447.46,38,0.119,0.478,2706.83
CUST-04184,Michael Brown,david43@example.com,2025-02-21,BR,4,New Customers,2,1,496.59,6,0.442,0.231,682.01
CUST-04185,Matthew Davis,vsmith@example.com,2025-02-08,SG,4,New Customers,7,2,89.75,13,0.707,0.219,182.77
CUST-04186,Robert Peterson,andreafrazier@example.org,2024-02-19,DE,1,Loyal Customers,54,9,1233.62,17,0.403,0.047,16483.47
CUST-04187,Lori Cunningham,pdavis@example.net,2024-10-28,US,3,Hibernating,335,3,225.94,6,-0.238,0.525,786.62
CUST-04188,Brian Gray,wbrooks@example.net,2023-08-20,US,1,Loyal Customers,22,8,363.22,48,0.454,0.104,3141.43
CUST-04189,Patrick Faulkner DDS,anthonymiles@example.org,2026-02-24,UK,1,Loyal Customers,15,9,1788.78,14,0.159,0.046,22446.58
CUST-04190,Jack Bryan,schroedercatherine@example.net,2024-01-14,US,4,New Customers,11,1,48.33,21,0.502,0.218,48.71
CUST-04191,Matthew Freeman,wandabennett@example.net,2025-05-11,US,2,At Risk,128,3,1056.82,5,-0.075,0.475,3904.89
CUST-04192,Lance Velasquez,bradley54@example.com,2023-11-13,UK,4,New Customers,14,2,318.54,22,0.323,0.299,652.27
CUST-04193,Felicia Harris,stuart76@example.com,2023-04-06,DE,2,At Risk,150,6,470.46,22,-0.069,0.333,4210.34
CUST-04194,Jenna Booth,pmedina@example.com,2025-01-15,US,1,Loyal Customers,60,12,1535.57,39,0.908,0.15,16009.17
CUST-04195,Todd White,carpenterlori@example.com,2023-05-06,US,2,At Risk,138,7,510.32,28,-0.247,0.35,3624.93
CUST-04196,Veronica Greer,efrench@example.org,2025-08-14,US,0,Champions,20,19,4116.61,8,0.799,0.041,112818.37
CUST-04197,Scott Smith,johnsoncatherine@example.org,2025-02-01,US,3,Hibernating,284,2,213.21,5,0.094,0.692,608.34
CUST-04198,Laurie Jones,megan08@example.org,2026-01-05,US,4,New Customers,17,1,105.22,49,0.091,0.272,93.27
CUST-04199,Anthony Gonzalez,victorsullivan@example.org,2025-06-23,US,2,At Risk,113,7,1398.82,7,0.131,0.463,12170.88
CUST-04200,Timothy Pham,fmarshall@example.com,2023-06-12,DE,2,At Risk,141,6,380.17,41,0.069,0.447,2732.52
CUST-04201,Michael Marshall,ghunter@example.org,2025-08-17,AU,2,At Risk,78,3,864.26,33,-0.042,0.543,3114.07
CUST-04202,Matthew Mejia,btorres@example.com,2025-02-22,SG,4,New Customers,3,1,35.23,10,0.456,0.186,44.51
CUST-04203,Evan Wheeler,kdominguez@example.net,2023-09-17,US,3,Hibernating,356,3,118.47,10,0.038,0.531,421.48
CUST-04204,Ruth Hernandez MD,maddoxmicheal@example.org,2025-08-26,US,2,At Risk,150,4,363.17,43,0.413,0.314,1834.31
CUST-04205,Mary Robles,michaelwilliams@example.com,2023-09-07,DE,4,New Customers,9,2,319.37,18,0.143,0.197,870.95
CUST-04206,Paul Suarez,mfowler@example.com,2025-07-14,UK,3,Hibernating,360,1,60.53,20,-0.337,0.801,62.6
CUST-04207,Carlos Rodriguez,cbaker@example.com,2025-05-10,ID,4,New Customers,2,2,348.14,43,0.036,0.221,568.27
CUST-04208,David Boyer,diamond43@example.net,2024-03-26,UK,4,New Customers,17,2,37.49,20,0.155,0.224,88.98
CUST-04209,Larry Garza,thompsonduane@example.org,2023-07-29,DE,1,Loyal Customers,21,8,223.03,21,0.484,0.127,2534.49
CUST-04210,Amy James,ronald91@example.org,2024-11-08,SG,1,Loyal Customers,35,9,274.98,18,0.363,0.079,3488.1
CUST-04211,Ashley Davis,khayden@example.org,2024-02-17,UK,3,Hibernating,306,3,161.42,46,-0.228,0.795,475.4
CUST-04212,Michael Lewis,sanchezangela@example.net,2024-02-26,JP,0,Champions,29,14,1981.53,29,0.55,0.0,37830.46
CUST-04213,Martin Moreno,pbrooks@example.com,2024-08-22,BR,1,Loyal Customers,45,11,1155.52,30,0.653,0.117,16646.01
CUST-04214,Michael Brown,kimberly74@example.com,2025-05-18,BR,2,At Risk,114,8,1476.42,41,0.108,0.378,16308.08
CUST-04215,Cody Moore,kellyrichardson@example.com,2024-03-19,UK,0,Champions,13,18,4815.42,10,0.255,0.007,123041.77
CUST-04216,Carmen Anderson,christophernewman@example.net,2025-01-25,BR,1,Loyal Customers,47,4,1792.5,48,0.308,0.114,10093.18
CUST-04217,Timothy Mcguire,gina75@example.net,2025-12-28,SG,3,Hibernating,122,2,154.96,44,-0.459,0.779,411.35
CUST-04218,Gabriel Olson,xhardy@example.net,2023-07-27,US,4,New Customers,3,1,130.73,23,0.228,0.212,115.68
CUST-04219,Damon Melendez,jason53@example.com,2024-04-14,BR,3,Hibernating,185,3,184.32,22,-0.261,0.736,724.87
CUST-04220,Melissa Jones,troy09@example.org,2025-03-09,UK,3,Hibernating,363,3,179.47,39,-0.306,0.761,698.81
CUST-04221,Malik Robertson,oscarmiles@example.com,2025-02-24,US,1,Loyal Customers,39,4,1922.66,30,0.301,0.232,6842.38
CUST-04222,Wendy Lopez,james91@example.com,2025-07-06,UK,1,Loyal Customers,32,5,1923.16,15,0.441,0.015,11997.86
CUST-04223,Ronald Murray,drakeamanda@example.com,2023-04-21,AU,3,Hibernating,204,3,81.9,27,-0.253,0.652,281.42
CUST-04224,Peter Perez,joseph10@example.net,2023-07-09,UK,3,Hibernating,185,3,232.56,42,-0.134,0.897,816.36
CUST-04225,Charles Tucker,mgreen@example.com,2024-06-01,AU,3,Hibernating,333,2,126.4,39,-0.497,0.747,359.9
CUST-04226,Brittany Mccall,rodriguezalicia@example.org,2025-05-19,US,2,At Risk,144,8,871.97,12,-0.539,0.486,8146.82
CUST-04227,Margaret Perry,lewiseric@example.net,2025-09-22,US,1,Loyal Customers,44,4,1568.25,15,0.279,0.07,5695.78
CUST-04228,Jerome Ashley,allisonhogan@example.net,2023-07-25,ID,2,At Risk,65,6,1362.67,29,-0.375,0.509,9603.75
CUST-04229,Frederick Porter,kevinwood@example.org,2025-12-19,AU,1,Loyal Customers,37,11,1831.97,34,0.752,0.122,16381.91
CUST-04230,William Jenkins,patrickturner@example.com,2024-08-10,US,4,New Customers,9,2,406.8,19,0.084,0.327,1068.95
CUST-04231,William Smith,suzannerivas@example.com,2024-04-19,US,3,Hibernating,332,3,152.98,16,-0.488,0.547,481.97
CUST-04232,Lisa Dominguez,elizabethhudson@example.org,2025-04-26,AU,1,Loyal Customers,40,9,1815.0,47,0.615,0.032,16838.56
CUST-04233,Angela Wallace,jeremy66@example.org,2025-11-20,ID,3,Hibernating,356,3,216.01,36,-0.053,0.69,839.83
CUST-04234,Sandra Green,lebrent@example.org,2024-04-18,US,4,New Customers,3,1,361.7,35,0.451,0.312,387.03
CUST-04235,Kelly Galloway,alexanderwanda@example.com,2023-09-11,DE,4,New Customers,6,2,238.57,49,-0.002,0.155,599.45
CUST-04236,George Jones,singhaaron@example.org,2023-12-09,UK,3,Hibernating,278,2,138.83,19,-0.319,0.843,341.3
CUST-04237,Brian Morgan,reyesbobby@example.net,2024-09-01,DE,2,At Risk,100,3,1186.13,29,-0.265,0.402,3620.58
CUST-04238,Matthew Miller,joseph33@example.net,2024-01-27,UK,1,Loyal Customers,35,11,1152.9,48,0.62,0.074,10215.97
CUST-04239,Ian Lara,aprilhooper@example.net,2023-07-09,ID,3,Hibernating,264,1,118.27,13,-0.262,0.596,99.67
CUST-04240,Jeffrey Blake,andrea79@example.org,2026-01-26,US,1,Loyal Customers,60,7,1706.82,49,1.0,0.012,12295.38
CUST-04241,John Jackson,padillagregory@example.com,2025-10-02,US,2,At Risk,141,4,382.95,10,-0.18,0.447,1787.65
CUST-04242,Bradley Richards,daycurtis@example.com,2023-11-30,DE,3,Hibernating,322,3,80.19,40,0.178,0.614,220.64
CUST-04243,Susan Nelson,robertsjustin@example.org,2024-02-26,ID,2,At Risk,130,3,916.43,18,0.396,0.511,3038.31
